,iexp,character,scattered_re_0,scattered_im_0,scattered_re_1,scattered_im_1,scattered_re_2,scattered_im_2,scattered_re_3,scattered_im_3,scattered_re_4,scattered_im_4,scattered_re_5,scattered_im_5,scattered_re_6,scattered_im_6,scattered_re_7,scattered_im_7,scattered_re_8,scattered_im_8,scattered_re_9,scattered_im_9,scattered_re_10,scattered_im_10,scattered_re_11,scattered_im_11,scattered_re_12,scattered_im_12,scattered_re_13,scattered_im_13,scattered_re_14,scattered_im_14,scattered_re_15,scattered_im_15,scattered_re_16,scattered_im_16,scattered_re_17,scattered_im_17
214,999,mickey,0.11999241,0.20637259,-0.0985784,0.2119197,0.37576577,0.1316842,0.30343944,0.1495935,0.37803727,0.09333673,0.3255693,0.32362023,0.58270425,0.2198684,0.6555593,0.31476006,0.7245411,0.46631998,0.4438853,0.5817113,0.24380115,0.75146556,-0.04240819,0.30687225,-0.33956632,0.40730527,-0.12718916,0.097931676,-0.6872814,0.6379608,-0.12639394,-0.021837665,-0.64921576,-0.19321737,0.053668864,0.11302567
215,999,mickey,0.20634753,0.049137197,0.34042183,-0.14550105,0.026251229,0.4375663,0.43788904,-0.29113567,0.4029755,-0.17261645,0.10088208,-0.5346631,0.3779494,-0.5615012,0.5049153,-0.6304477,0.8145701,-0.6316626,0.5388104,-0.29031986,0.63620293,-0.16364616,0.5366335,0.17112005,0.2716242,0.35403523,-0.06565781,0.3382287,0.18767251,0.15486878,-0.2732993,-0.020181514,0.019344348,-0.04985729,0.6313463,0.08957997
216,999,daisy,0.2484909,0.10108367,0.18065359,0.2313302,-0.19981183,0.62073964,0.19416551,-0.09485235,0.27210322,-0.12309454,0.3361386,-0.024010487,0.20402998,-0.012215799,0.24321605,-0.006247985,0.3291225,0.00920622,0.15401755,0.23294397,0.06492951,0.36498556,-0.33236232,0.38269824,-0.29656476,0.1651267,-0.36082616,-0.1864678,0.23459351,-0.2915266,0.10896767,-0.32728314,0.2859556,0.16030514,-0.21754436,-0.21895735
217,999,mickey,-0.15133242,-0.34931394,0.2967745,-0.58908814,0.3440104,-0.07535965,-0.046535343,-0.14163072,-0.26200935,-0.10826671,-0.45978522,-0.75887007,0.039562132,-0.4702007,0.10026044,-0.5279141,0.23688847,-0.5087097,0.36623886,-0.5503281,0.61212105,-0.5264841,0.93937045,-0.094173364,0.5854638,0.23371674,0.21003604,0.56324,0.0031666816,-0.03275078,-0.4178288,0.23067161,-0.07094919,-0.2500016,0.5176519,-0.42128676
218,999,mickey,-0.5120459,-0.047062267,0.1074469,-0.42520538,-0.34824932,0.0012821659,0.15443741,0.66653186,-0.20257296,0.7371028,-0.39756733,-0.19319853,0.4969528,0.42563576,0.5921685,0.6144789,0.5452886,1.190912,0.09591952,0.40969065,-0.04697322,0.3212946,0.3474228,0.1222726,-0.19608803,-0.0025503684,-0.0030987782,0.07304568,0.26444912,-0.22555757,-0.042709485,0.0003633488,0.112504855,-0.26786485,0.7683061,0.023359694
219,999,daisy,-0.25138882,-0.12974459,0.08131103,0.23524027,0.5300498,0.30259484,0.028921954,0.5097517,-0.3163452,0.34511167,0.45465118,0.5324528,0.3934758,0.19943918,0.4552186,0.353517,0.12606053,0.8047729,0.23540324,0.043374546,0.2888783,0.0092098825,0.518249,0.04137447,0.10923214,0.09040914,0.037553128,0.16306236,-0.03854604,-0.22260185,-0.108969264,0.020846851,0.09161892,-0.156239,0.0047917706,0.026261134
220,999,daisy,0.18317296,-0.085449606,-0.14690816,0.41775692,0.57071084,-0.46009535,-0.12650454,-0.08976597,-0.101623625,-0.3272843,0.41373187,0.47667885,0.0042363517,-0.25486255,-0.06575228,-0.25878897,-0.42872718,-0.57723224,0.27216053,-0.54567546,0.58666056,-0.5590646,0.7232501,0.15908189,0.58543414,0.118539006,0.13301009,0.36460623,0.18889251,0.55298424,-0.27297953,0.12429665,0.039311565,0.127074,-0.10656062,0.12957999
221,999,daisy,0.14330792,-0.2191867,0.049707823,0.08490846,0.5128739,-0.056676254,-0.38646358,-0.098054804,-0.2741112,-0.27946892,0.06336026,0.05648509,-0.3579692,0.21455608,-0.4997073,0.23204412,-0.8448024,0.12029954,-0.29745698,-0.0056975903,-0.3108141,-0.16333966,0.23505716,-0.44413933,0.19329163,-0.23682074,0.5152234,0.16197324,-0.14214982,0.31513554,-0.049399935,0.4932214,-0.53254724,-0.16355668,0.47570416,-0.32679674
222,999,mickey,-0.38632828,0.4462669,-0.8351489,-0.33569095,0.3649013,-0.60922647,0.20497632,-0.07401614,0.27929956,0.3940563,-0.7796522,0.71633667,-0.43740568,-0.22661357,-0.35866275,-0.39063743,0.029552737,-0.5522747,-0.5245878,-0.12855642,-0.53217137,-0.25557458,-0.49232092,-0.44253412,-0.1101058,-0.102523424,-0.07950935,0.10113971,-0.90463805,0.23889318,-0.22003324,0.1019931,-0.43176425,-0.24951333,-0.5770649,-0.19918753
223,999,mickey,-0.019601138,-0.26309833,0.007424317,-0.087655,0.4474431,0.08415535,-0.41815114,0.24499299,-0.38636756,-0.031328514,-0.24784471,0.0528352,-0.02389413,0.42739072,-0.21209563,0.5685887,-0.6940719,0.39066333,-0.08140963,-0.0043188566,0.0135665005,-0.121163525,0.46772197,0.33650175,0.1179515,-0.2357331,0.023902101,-0.022044567,0.5484347,-0.77423775,0.05685942,-0.12127618,0.7149353,-0.14007841,0.11605902,0.21740614
224,999,daisy,-0.26615134,-0.33402222,-0.11813299,-0.30767345,0.67639714,0.11086017,-0.44563505,0.35615233,-0.5490657,0.13936608,-0.53201056,0.20731229,-0.0053884555,0.4863832,-0.105887376,0.58705586,-0.43284923,0.5448198,0.08139514,0.2344652,0.17253235,0.24583425,0.24860983,0.780643,0.044330936,0.17626378,-0.18168956,0.18752265,0.88890815,-0.017569156,-0.0814194,-0.09453325,0.4429954,0.28549144,0.07331626,-0.08422115
225,999,mickey,0.0784405,-0.52978015,-0.08858132,-0.5529471,0.6652561,0.11803425,-0.8036215,-0.058961466,-0.5619879,-0.42580166,-0.98200846,-0.44912034,-0.3951661,0.56762606,-0.60859,0.6483405,-0.90711176,0.20944092,-0.21886882,0.4338107,-0.31298968,0.50161105,-0.4854969,0.2904286,-0.28071576,-0.023042677,0.002875658,-0.20424986,-0.10594008,0.57270336,0.1722824,0.029847978,-0.38013178,0.19631733,0.3119627,-0.062493615
226,999,mickey,0.5458152,0.32631272,-0.048164833,0.26223674,0.43496808,0.11721924,0.23354736,-0.35403958,0.7106984,-0.41392112,0.6488154,-0.1930002,0.426029,-0.08827109,0.3270511,-0.14062014,0.5722073,-0.74500483,0.7604796,0.107076064,0.85228187,0.28300774,1.0647714,0.70654494,0.35353604,0.63228846,0.06935091,0.79510635,-0.5444712,-0.20461877,-0.5532926,0.1667611,-0.1593771,-0.5167597,-0.5242152,-0.49611866
227,999,daisy,-0.3583936,-0.20885727,0.114999756,0.0390214,0.60965353,0.13831244,-0.067913935,0.50883406,-0.4489832,0.38299,0.2877431,0.2884621,0.28264752,0.20134935,0.34356046,0.3313493,0.11089536,0.77807975,0.17886107,0.029552117,0.2539659,0.015255401,0.4018219,0.15109475,0.071786724,0.10767409,-0.07225599,0.13956298,0.08435008,-0.2614412,-0.111996174,-0.06653946,0.19999771,-0.105783984,0.046751488,0.03363662
228,999,mickey,-0.006312249,0.07052579,-0.13472687,0.11845924,0.31600127,-0.44129482,-0.06893713,0.14387284,0.04961343,0.0631954,0.41737044,0.2586751,0.27266404,0.32909748,0.21472262,0.37946892,0.33116233,0.4147787,0.33341128,0.35282972,0.22629486,0.4940046,0.06999027,0.1775425,-0.07821329,0.12583542,0.14955498,-0.11997846,-0.057558767,-0.35406741,0.23623224,0.036265302,0.0021157786,0.059938602,-0.6159168,0.22263247
229,999,mickey,-0.024385586,-0.09862317,-0.14363256,-0.053643763,0.69036156,-0.21235363,-0.26463848,0.2659508,-0.15615888,0.0486153,0.064711906,0.18373488,0.17057127,0.4966374,0.02440355,0.6551142,-0.27720678,0.5873858,0.05355367,0.25113928,-0.019456916,0.17317952,0.50399625,0.114163406,0.025967926,-0.19650236,0.27022436,-0.045614004,0.33308536,-0.7991428,0.18047744,0.096625455,0.408624,-0.18845457,-0.2389503,0.22576576
230,999,mickey,-0.62684715,-0.018801967,0.04585577,-0.6155545,-0.48427752,0.30580738,0.16402037,0.6898864,-0.21928848,0.8530606,-0.73434806,-0.2143614,0.42793685,0.3917583,0.52536404,0.5457337,0.56096935,1.0431176,0.05607641,0.33364752,-0.016863659,0.23210457,0.2766055,0.33958635,-0.14246841,0.035724856,-0.12443998,0.120141976,0.6674125,0.076101445,-0.09782698,-0.057073925,0.22884737,-0.039694835,0.9851685,0.110825546
231,999,daisy,0.18580663,0.16709544,0.08021265,0.30367568,-0.14246786,0.49620518,0.2004835,0.0052449573,0.26987252,-0.01580623,0.390446,0.14145416,0.2265792,0.07902988,0.2640053,0.101932555,0.32922074,0.14902668,0.12255649,0.29905507,0.013390087,0.4187043,-0.39663717,0.39849013,-0.34214813,0.13873036,-0.36151153,-0.2341431,0.298311,-0.17259006,0.14949787,-0.32937652,0.2670889,0.20962189,-0.12368813,-0.050690614
232,999,mickey,0.5701617,0.23976777,-0.3191389,0.83962005,-0.955621,-0.13127033,0.0058745216,-0.36829063,0.39512482,-0.59527165,0.46948004,0.61335635,-0.025221275,-0.09142664,-0.09302056,-0.1500683,-0.30568877,-0.65370005,0.20728488,0.07945169,0.2504032,0.24447556,-0.09083185,0.595246,-0.0653297,0.32700142,-0.31463394,0.11603008,0.24661843,0.3310483,-0.13769366,-0.19888139,0.033427104,0.1607577,0.5016221,-0.11850442
233,999,mickey,-0.2808372,-0.045865078,0.3403442,-0.6013809,0.46342582,-0.73222214,0.09276031,-0.16193126,-0.042646907,0.249986,-0.11464542,-0.8457424,-0.27647302,-0.09985375,-0.1739529,-0.26760155,0.46385846,0.10582363,-0.19841851,0.16603982,-0.3470975,0.18159501,-0.47463217,-0.37380603,-0.11721223,0.03646269,0.15793712,0.059293788,-0.59980434,0.34699905,-0.009584259,0.23258436,-0.54957813,-0.1330423,-0.10189224,-0.052012183
234,999,daisy,-0.6425587,0.15282255,-0.11727878,-0.08225013,0.031999096,-0.22679035,0.22195016,0.39825985,-0.22354317,0.79869664,-0.109218635,0.6455567,-0.185192,0.033316884,-0.03765708,-0.044722408,0.0885126,0.54139775,-0.41180596,-0.023289569,-0.37242693,-0.17465512,-0.5463364,0.06015681,-0.07631975,-0.10444797,-0.2740194,-0.04155533,0.64137524,0.23095557,-0.00782122,-0.12767346,0.30956495,0.3889522,0.31593883,-0.14037699
235,999,mickey,0.44721803,0.45964202,-0.21919008,0.3439148,0.281368,0.10922377,0.3013585,-0.1571105,0.76429415,-0.19595839,0.6150544,0.0922851,0.53103524,0.09742041,0.43817934,0.08545795,0.63922155,-0.48644242,0.7337733,0.29224172,0.79056686,0.4570379,0.96741813,0.93169665,0.20917767,0.65766805,-0.0926105,0.752798,-0.32317704,-0.3402147,-0.5372331,0.040094726,0.015484456,-0.47008216,-0.36579147,-0.65713704
236,999,mickey,0.19571823,0.10388561,0.0074291686,0.3552042,-0.38999283,-0.021344732,0.00870526,-0.113924645,0.12931825,-0.15165827,0.41621685,0.120565854,-0.08945165,0.044636603,-0.09625748,0.014687204,-0.035221364,-0.1263853,-0.111309186,0.19788404,-0.14904554,0.33990252,-0.97703016,0.6149509,-0.45778993,0.06840105,-0.6758732,-0.4827645,0.5176951,-0.039175794,0.26353416,-0.6156448,0.5143933,0.5423029,0.11638011,-0.046975434
237,999,mickey,0.02334721,0.18483144,-0.1423909,-0.2885828,0.62938803,-0.5089176,-0.042384952,0.05480228,0.24763547,0.13488592,-0.07319879,-0.30637267,0.056806978,0.42100075,-0.07655188,0.46101853,0.10376248,0.17328225,-0.067929365,0.40704873,-0.19041978,0.36840883,-0.124809004,0.30793524,-0.18890499,-0.052871898,0.013056552,-0.023498649,-0.43089765,-0.07077964,0.042441297,8.0216996e-05,-0.013261927,-0.17928575,-0.3827583,0.43689883
238,999,mickey,-0.028260283,0.122298546,0.13627134,0.46673948,-0.20261152,-0.10373399,0.16095313,0.01886395,0.006628937,0.1735905,0.6574341,0.47093716,-0.29847962,0.05485849,-0.22409993,0.010539929,-0.38923332,0.4877127,-0.572639,0.14659739,-0.7294702,-0.08414065,-0.46637523,-0.6580768,-0.14194807,-0.27026275,0.24131255,0.048719704,-0.70280033,0.97730684,-0.0807325,0.34449214,-0.7402606,-0.24509,0.88829136,0.74604565
239,999,mickey,0.07131404,0.23709296,-0.13152659,0.2536235,0.27411157,0.15943384,0.3230522,0.24319027,0.36398807,0.18851191,0.33040074,0.43452054,0.61247694,0.27950996,0.68149465,0.39676046,0.6747047,0.5950263,0.41768,0.5796132,0.21796446,0.6885602,0.08630459,0.19816977,-0.25516036,0.3539589,0.023616131,0.15349203,-0.60612696,0.72354954,-0.12410552,0.13222116,-0.7245018,-0.13529465,-0.13651001,0.082432
240,999,mickey,-0.025449317,-0.21011993,0.12880388,-0.40857252,0.23277819,0.8705033,-0.10329536,-0.1525613,-0.14538562,-0.14699838,-0.56912464,-0.3206356,-0.0833883,-0.21663876,-0.07063791,-0.26907948,0.044175386,-0.34741783,0.13076703,-0.22008297,0.22207244,-0.15785167,0.19125587,0.0066851643,0.18825045,0.113408804,0.067567065,0.1348506,0.30179784,0.6168089,-0.107120566,0.086324774,-0.1988445,0.091113515,0.9887641,0.33582935
241,999,daisy,-0.2635746,-0.5183002,0.10182714,-0.22900426,0.0081623085,0.40966997,-0.5241536,0.27199915,-0.7919117,4.1171163e-05,-0.5220902,0.016265117,-0.20055458,0.2030264,-0.24038671,0.25979328,-0.60102,0.2376813,-0.0042056995,-0.053060073,0.24329479,0.005813209,-0.070234284,0.7814057,0.031236127,0.31776193,-0.52509713,0.25860068,-0.2495713,0.7021619,-0.35976213,-0.3208819,0.1068033,0.10860514,0.06222643,0.0776866
242,999,mickey,-0.2883227,-0.18253982,0.23350506,-0.257168,-0.24799863,-0.2733237,0.02160589,0.48759863,-0.23735423,0.39401126,-0.07857649,-0.3579444,0.52108717,0.43013707,0.6114256,0.60628444,0.63646114,1.1389846,0.29893756,0.5915582,0.082001105,0.72043926,-0.06021455,0.25254267,-0.4119338,0.17688458,-0.14353368,-0.19245504,0.15546264,-0.31607354,0.18509074,-0.16726823,0.037237525,-0.03514958,0.38621768,0.01382148
243,999,daisy,0.1012671,0.19656672,0.00052585447,0.30938423,-0.15404381,0.36038855,0.18406695,0.10296509,0.23101026,0.09171731,0.36659655,0.2333393,0.2304668,0.16417988,0.26355007,0.20600916,0.3004473,0.29606473,0.07539615,0.34058768,-0.051016506,0.42867017,-0.39359102,0.33343798,-0.35152522,0.08912032,-0.3018211,-0.24584155,0.23238155,-0.11757411,0.16774334,-0.27995118,0.20754966,0.18219545,-0.13982798,0.027557423
244,999,mickey,0.2528179,-0.16149244,0.263963,0.08746676,0.97825605,0.6395744,0.05284653,-0.24162923,0.04823105,-0.3767634,0.3713814,-0.12435264,0.23500176,-0.3364961,0.27025148,-0.3912825,0.31241515,-0.52879035,0.62535614,-0.20362107,0.8330894,0.0013244208,0.6450135,0.70066935,0.33352736,0.59300244,-0.22903028,0.5412371,0.42337212,0.26570863,-0.4275994,-0.08403682,0.102563225,0.08083187,0.54718876,-0.34632003
245,999,mickey,-0.48601115,-0.06908773,0.13336386,-0.39952162,-0.32095832,-0.03386558,0.14110322,0.65690714,-0.21198823,0.701159,-0.3428213,-0.21358515,0.5126753,0.43260208,0.60807115,0.6277972,0.55238205,1.2165174,0.118640944,0.4327685,-0.037509948,0.36226156,0.32636598,0.11883225,-0.22028182,0.0055814493,-0.005184379,0.04319702,0.24413249,-0.2519904,-0.015970578,-0.011838624,0.10503222,-0.2656196,0.75488675,0.039709594
246,999,daisy,0.29848284,0.09333718,-0.61671066,-0.10906101,0.26394784,0.30093738,-0.41571313,-0.23559026,0.17729111,-0.41295427,-0.65901625,0.40534943,-0.1969958,0.42695248,-0.46829084,0.40257856,-0.5724997,-0.42926288,0.09693883,0.2974005,0.07198855,0.35375512,0.04717765,0.34616184,0.14785182,0.081385955,0.38475004,0.10928457,0.21458752,0.8299567,0.08790594,0.3828413,-0.5016868,0.3622199,0.058708776,-0.2511275
247,999,mickey,-0.6902102,0.1576424,-0.32185093,-0.7566922,-0.51318073,0.65463704,0.14941347,0.56769425,-0.10071397,0.8813371,-1.2338997,0.11009544,0.19795634,0.27921113,0.25027782,0.31465113,0.4477809,0.43576545,0.007864142,0.13609043,0.08073725,0.041173104,0.15258461,0.56700647,0.050658554,0.114959255,-0.19954824,0.22975206,0.8766369,0.45602083,-0.177509,-0.055861462,0.28389668,0.28293803,0.63297904,0.080305114
248,999,mickey,0.010519147,-0.41478634,0.4563065,-0.113647126,-0.40957892,0.26070288,-0.23681115,-0.055932228,-0.4139772,-0.1882996,-0.16769204,-0.41399893,-0.1099168,0.010536249,-0.111324534,0.009918665,-0.3555052,0.2782093,0.05910869,-0.023554318,0.09556977,-0.0634467,0.5436772,-0.017405657,0.24316487,0.12686135,0.24213411,0.4640591,-0.1714319,0.21365158,-0.2989363,0.31549302,-0.22171606,-0.2908502,-0.237756,0.21350376
249,999,mickey,-0.20250088,-0.21428554,0.23444843,-0.17040163,-0.19775753,-0.40744007,-0.049008723,0.3919701,-0.253579,0.24974947,0.03007507,-0.36012545,0.45789817,0.40652028,0.5364356,0.55238825,0.59822446,0.9888957,0.34631398,0.61560935,0.15028061,0.8295323,-0.2574265,0.40300226,-0.47113806,0.293892,-0.2844567,-0.23276713,0.077021115,-0.25250724,0.19005343,-0.2729548,0.00698086,0.069449075,0.23886582,-0.052375652
250,999,daisy,-0.16487853,0.041474115,-0.03236814,-0.52971417,1.0515027,-0.3851313,0.059164148,-0.14071058,0.117465734,0.06276894,0.09833142,-0.4345028,0.14103468,-0.32607147,0.13223934,-0.4242238,0.7405147,-0.62887067,0.4701952,-0.3644688,0.67132103,-0.2338667,0.6270057,0.14089686,0.39852786,0.30404195,0.08523414,0.40295404,-0.5936139,0.3834128,-0.3626866,0.06130417,-0.2926928,-0.36837548,0.6830256,0.4558991
251,999,daisy,-0.22154362,-0.39240178,0.48919544,-0.33285627,0.67382765,0.005013857,-0.12696709,0.21682748,-0.4394334,0.14545849,0.12638132,-0.61648524,0.11611982,0.10422117,0.18191558,0.19291459,0.1940388,0.63519555,0.025391784,0.11459105,-0.035384234,0.15594906,-0.2719262,-0.011401436,-0.1795526,-0.034650933,-0.09730192,-0.26175478,0.11429831,0.11675949,0.19512738,-0.1316179,0.039216198,0.20514855,-0.00047599978,0.24583133
252,999,daisy,-0.21294196,0.0031632371,-0.15884021,-0.29587427,0.24224149,0.43775517,0.029928403,0.16174129,-0.04080547,0.22280307,-0.4517298,0.14878407,0.13304979,0.075692646,0.16128679,0.09826182,0.23913269,0.16572846,0.116295524,0.07781098,0.100943424,0.09236524,0.042899095,-0.078179464,0.036595907,0.08073775,0.12267182,0.07550691,-0.46278697,0.48421475,-0.047261517,0.13743141,-0.39211333,-0.030514643,-0.18925098,0.067222886
253,999,mickey,-0.009150023,-0.28556195,0.026335727,-0.083914235,0.40705273,0.1191817,-0.43874243,0.23368199,-0.41268653,-0.059049893,-0.26281166,0.02289853,-0.045166586,0.39951703,-0.23498406,0.5388593,-0.7256212,0.33262843,-0.0859525,-0.046207964,0.0349604,-0.15506408,0.44620267,0.36903515,0.12067687,-0.22387984,-0.028675264,-0.029691266,0.5684014,-0.7585198,0.04206833,-0.16461968,0.74212354,-0.117433965,0.17480254,0.20534255
254,999,mickey,0.042216808,0.1113009,-0.053721465,0.24796632,0.04347858,-0.3953,-0.009164118,0.07371037,0.09476509,0.02864263,0.5710109,0.25857323,0.24902801,0.22126327,0.21140891,0.2141032,0.416577,0.21840902,0.41305995,0.29097196,0.3783299,0.49196562,-0.053806514,0.3563156,-0.03160905,0.2927592,0.0025292463,-0.038975477,-0.13424923,-0.08014609,0.14150043,-0.03517217,-0.05445913,0.19843109,-0.71030444,0.24152264
255,999,mickey,-0.11716852,0.30337086,-0.24334098,0.28614238,0.10955951,0.14555557,0.34253168,0.47242284,0.27800527,0.45922777,0.2777146,0.69788057,0.6330685,0.38117775,0.6856574,0.52770406,0.54041725,0.82064754,0.35527086,0.45785537,0.1992103,0.41554427,0.40622196,-0.08706451,0.0496565,0.16084714,0.43440413,0.225297,-0.24316205,0.8251645,-0.019134477,0.48543596,-0.69705546,0.10662229,-0.6081493,0.29059562
256,999,mickey,0.19917388,-0.48129743,0.2963842,0.07619926,-0.020923657,0.25492728,-0.39396957,-0.015364903,-0.46937755,-0.4531212,-0.050521977,-0.3563467,-0.057262275,-0.07467684,-0.09754897,0.05453933,-0.48425096,-0.08273208,-0.0241085,-0.22373912,0.09013613,-0.117598854,-0.26104885,0.18107241,-0.21506304,-0.07005462,-0.47318986,-0.44078675,0.27097514,-0.32145637,0.16304004,-0.543732,0.44785067,0.14586394,0.72521144,0.104434945
257,999,daisy,0.032020826,-0.17547847,0.2039935,-0.20854867,-0.6195457,0.011860563,-0.13958088,-0.1957864,-0.14766829,-0.19497894,-0.2778013,-0.5793795,-0.20488259,-0.19910388,-0.21919675,-0.26487234,-0.1571363,-0.39664748,-0.008121699,-0.2332233,0.11233476,-0.21783118,0.23234358,0.14373387,0.14740954,0.08144354,-0.12401971,0.2106915,-0.025988663,-0.4449509,-0.19813912,-0.08857734,0.3049574,-0.19723016,-0.4426182,0.06368169
258,999,mickey,-0.012416513,0.11255766,0.15106621,0.4836842,-0.2184082,-0.08737099,0.173653,0.022211602,0.011402121,0.15869178,0.6748199,0.45971864,-0.27185035,0.046715394,-0.18783815,0.014791096,-0.37275726,0.51045954,-0.5680819,0.15778938,-0.7389663,-0.06803207,-0.49021742,-0.6704424,-0.17522106,-0.27797005,0.22236037,0.0111324545,-0.6775617,0.95189124,-0.056872126,0.320835,-0.72472596,-0.23444581,0.9271384,0.73319787
259,999,mickey,0.13541389,0.5567431,-0.37903178,0.7209245,-0.5744424,-0.10104282,0.38115752,0.061943747,0.5305163,0.14326876,0.6722039,0.74804294,0.25211206,-0.02952164,0.2857904,-0.051691327,0.36862874,-0.13820378,0.16284187,0.06776276,0.1307431,0.11005706,-0.1420364,-0.019525254,-0.017254058,0.07896709,0.03507254,-0.06782729,-0.20796226,0.47369903,0.06486858,0.039935075,-0.2725008,0.20251438,-0.49241093,-0.19099838
260,999,daisy,0.15132278,0.18341585,0.045890503,0.3128955,-0.15033893,0.44589418,0.19550838,0.048229713,0.25607774,0.031118067,0.38636878,0.18450509,0.23016326,0.11657894,0.26609722,0.14752087,0.32029685,0.2129944,0.10376457,0.31942636,-0.013400873,0.42728782,-0.4001155,0.37551928,-0.3496306,0.119291216,-0.34033442,-0.24235357,0.27932757,-0.15086408,0.15946887,-0.31222123,0.24502297,0.20246764,-0.12229289,-0.023455938
261,999,daisy,-0.4182221,-0.16838448,-0.022092575,-0.76904446,0.53202283,-0.17177522,-0.14483374,0.097214565,-0.2895773,0.25869694,-0.7266754,-0.5412709,-0.013771455,-0.11678685,-0.024019795,-0.19371562,0.3329326,-0.3588896,0.29691717,-0.3134536,0.54702413,-0.21370257,0.053746626,0.58149076,0.3663919,0.21180399,-0.13604474,0.10416064,0.45579755,0.43421155,-0.01846721,-0.1167483,0.36291462,0.63390994,-0.7585945,0.16421956
262,999,mickey,-0.15553518,0.4062647,-0.81277955,0.04020296,0.12359458,-0.36254653,-0.08132195,0.4367738,0.22767769,0.38198593,-0.31021172,0.6885962,0.3144431,0.7141618,0.17223607,0.7910564,0.19258647,0.2478469,0.3275918,0.6454122,0.3585036,0.7760921,0.2008901,1.3415602,-0.19140385,0.52091396,-0.47862747,0.33928975,0.42923546,-0.10083936,-0.27508813,-0.28612813,0.30011338,0.034280375,0.37033862,-0.66166997
263,999,mickey,-0.40608585,0.34675094,-0.4056549,0.14054367,0.12086047,-0.08301907,0.33249825,0.6554888,0.13396692,0.75165147,0.06668493,0.84030366,0.56446064,0.30795538,0.5991219,0.45373437,0.43727386,0.7885445,0.23129988,0.049438965,0.18413553,-0.13266475,0.6079014,-0.4936443,0.37169436,-0.24221896,0.74391514,0.007105184,0.14998934,0.49864367,0.26193205,0.5545132,-0.23590867,0.25077805,-0.6967218,0.79116786
264,999,daisy,0.14722463,-0.13551582,-0.031212194,0.40208757,0.5600123,-0.54290146,-0.111184664,-0.075075075,-0.1649952,-0.29944903,0.49668175,0.33465573,-0.015942648,-0.31205332,-0.056989226,-0.310296,-0.40995884,-0.5194139,0.20804916,-0.6012822,0.5160791,-0.6335337,0.63928497,0.027581733,0.5591273,0.051751055,0.12983629,0.28537315,0.20477562,0.54682255,-0.22892252,0.11236959,0.036710087,0.16529731,-0.17234339,0.083260894
265,999,daisy,0.11567326,-0.16334182,0.2146816,-0.18020731,-0.50924146,0.21783717,-0.07135064,-0.26274586,-0.04647726,-0.27434728,-0.21030271,-0.51645905,-0.11627381,-0.24888997,-0.11096372,-0.31842932,-0.011751148,-0.46863526,0.10067558,-0.17686978,0.20519246,-0.09523198,0.14929855,0.33617446,0.06996397,0.18502046,-0.27036867,0.17648713,0.12550308,-0.4679109,-0.18521869,-0.21194255,0.40457195,-0.10456301,-0.39395913,-0.03466399
266,999,mickey,-0.058417812,0.04918123,-0.22148506,-0.1948354,1.1948678,0.62965745,0.14577429,-0.115131736,0.15295371,-0.021137847,-0.17362492,0.34505314,0.13709375,-0.17424522,0.2691388,-0.23293762,0.675315,-0.19362368,0.22448012,0.23693119,0.13160127,0.5634578,-0.960402,0.5625196,-0.55236083,0.33643913,-0.76159644,-0.46916902,-0.053908598,-0.07187571,0.2428768,-0.698836,0.35940236,0.36103636,-0.3883648,0.90161186
267,999,daisy,-0.10263447,-0.11214882,0.08623289,0.3895872,0.41263574,0.43203038,0.08330684,0.43726882,-0.20744142,0.20650898,0.5784321,0.6522023,0.4806488,0.1529638,0.54171926,0.3222973,0.12985535,0.74229366,0.32311764,0.043022234,0.3566477,0.023221146,0.5779572,-0.028148964,0.13588962,0.10134147,0.11871709,0.15715781,-0.119739994,-0.0947476,-0.08546948,0.081177205,-0.02693955,-0.14107259,-0.0006841285,0.065297544
268,999,daisy,0.33774635,0.30508852,0.041161362,0.1551213,-0.21807088,0.9993168,0.2689095,-0.37452608,0.58205414,-0.21218821,0.27089694,0.12099406,0.16664399,-0.02744409,0.18963858,-0.18064423,0.76121825,-0.28046823,0.41837242,0.46252945,0.24857295,0.76945966,-0.3816646,0.34907457,-0.23888886,0.4896493,-0.09309099,0.023631167,0.10134149,0.32065988,0.050182052,-0.0046605086,-0.46358213,0.17107898,0.73745257,-0.043932647
269,999,daisy,-0.16383564,0.031083325,-0.13521397,-0.1991649,0.39673376,0.3125157,0.075027786,0.13667376,0.004636666,0.19436571,-0.286445,0.18152764,0.13286643,0.003507994,0.15607582,0.034932893,0.185955,0.12968537,0.06570904,-0.06162234,0.037382323,-0.10829347,0.080536105,-0.47455874,0.1512975,-0.12467499,0.3955831,-0.068568826,-0.38733467,0.39148936,0.13416384,0.30930406,-0.44836378,0.10484374,-0.62806654,-0.07110246
270,999,daisy,-0.23555222,-0.15073444,-0.090960145,-0.50692326,0.12284957,0.23602684,-0.3120513,0.026841717,-0.31024912,0.12412409,-0.80171955,-0.13446113,-0.46926504,0.22024655,-0.5347777,0.18581584,-0.52139103,0.09126613,-0.5120309,0.11409374,-0.5209425,0.020766793,-0.47883978,0.29201207,-0.2438182,-0.16117883,-0.30390006,-0.09750536,0.5213664,0.053038865,-0.017884996,-0.20261697,0.29154557,0.07039099,0.7194349,-0.05619748
